date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:38	80421/80421	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213a25-678b20ea-c81ca50962003ff5;gz%22	https://www.SwiftEdgeCapita.com/assets/js/bootstrap.bundle.min.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/bootstrap.bundle.min.js	(from https://www.SwiftEdgeCapita.com/)
23:48:39	143706/143706	---M-Z	200	added ('OK')	application/x-javascript	etag:%222315a-678b20ea-3d3b26ed8a8252be;gz%22	https://www.SwiftEdgeCapita.com/assets/js/swiper-bundle.min.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/swiper-bundle.min.js	(from https://www.SwiftEdgeCapita.com/)
23:48:39	14239/14239	---M-Z	200	added ('OK')	application/x-javascript	etag:%22379f-678b20ea-6901459ffdb0880d;gz%22	https://www.SwiftEdgeCapita.com/assets/js/aos.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/aos.js	(from https://www.SwiftEdgeCapita.com/)
23:48:39	12635/12635	---M-Z	200	added ('OK')	application/x-javascript	etag:%22315b-678b20ea-75e1d9aacfc5c388;gz%22	https://www.SwiftEdgeCapita.com/assets/js/toastr.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/toastr.js	(from https://www.SwiftEdgeCapita.com/)
23:48:40	1472375/1472375	---M-Z	200	added ('OK')	application/x-javascript	etag:%22167777-678b20ea-bc5f92da89165d07;gz%22	https://www.SwiftEdgeCapita.com/assets/js/all.min.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/all.min.js	(from https://www.SwiftEdgeCapita.com/)
23:48:40	30524/30524	---M-Z	200	added ('OK')	application/x-javascript	etag:%22773c-678b20ea-c2d929f4d111e01d;gz%22	https://www.SwiftEdgeCapita.com/assets/js/fslightbox.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/fslightbox.js	(from https://www.SwiftEdgeCapita.com/)
23:48:40	5409/5409	---M-Z	200	added ('OK')	application/x-javascript	etag:%221521-678b20ea-86177a7a1480b566;gz%22	https://www.SwiftEdgeCapita.com/assets/js/purecounter_vanilla.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/purecounter_vanilla.js	(from https://www.SwiftEdgeCapita.com/)
23:48:42	11212/11212	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bcc-678b20ea-dfa8dee799e4358e;gz%22	https://www.SwiftEdgeCapita.com/assets/js/custom.js	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/js/custom.js	(from https://www.SwiftEdgeCapita.com/)
23:48:42	785897/785897	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cee-bfde9%22	https://cdnjs.cloudflare.com/ajax/libs/Faker/3.1.0/faker.min.js	C:/webby/sage1/cdnjs.cloudflare.com/ajax/libs/Faker/3.1.0/faker.min.js	(from https://www.SwiftEdgeCapita.com/)
23:48:43	23087/23087	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263cd6890-5a2f%22	https://cdn.gtranslate.net/widgets/v1.0.1/float.js	C:/webby/sage1/cdn.gtranslate.net/widgets/v1.0.1/float.js	(from https://www.SwiftEdgeCapita.com/)
23:48:44	17413/17413	---MCZ	200	added ('OK')	application/javascript	etag:W/%22679267da-4405%22	https://www.smartsuppchat.com/loader.js?	C:/webby/sage1/www.smartsuppchat.com/loaderd41d.js	(from https://www.SwiftEdgeCapita.com/)
23:48:44	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:45%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/)
23:48:45	108000/108000	---M--	200	added ('OK')	font/woff2	etag:%221a5e0-678b20ea-3801f5eccea4da4e;;;%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-brands-400.woff2	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-brands-400.woff2	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:45	24840/24840	---M--	200	added ('OK')	font/woff2	etag:%226108-678b20ea-d9ce0b7825a976fc;;;%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-regular-400.woff2	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-regular-400.woff2	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:45	187448/187448	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222dc38-678b20ea-2c7978dc25e761e0;gz%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-brands-400.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-brands-400.ttf	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:46	63728/63728	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f8f0-678b20ea-882f00edff383624;gz%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-regular-400.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-regular-400.ttf	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:46	149908/149908	---M--	200	added ('OK')	font/woff2	etag:%2224994-678b20ea-bd070a0195845d27;;;%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-solid-900.woff2	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-solid-900.woff2	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:47	4536/4536	---M--	200	added ('OK')	font/woff2	etag:%2211b8-678b20ea-f9465550b2a710f4;;;%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-v4compatibility.woff2	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-v4compatibility.woff2	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:47	10172/10172	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227bc-678b20ea-4f59b41909eae713;gz%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-v4compatibility.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-v4compatibility.ttf	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:47	394832/394832	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2260650-678b20ea-852650b7b5fa23a;gz%22	https://www.SwiftEdgeCapita.com/assets/webfonts/fa-solid-900.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/webfonts/fa-solid-900.ttf	(from https://www.SwiftEdgeCapita.com/assets/css/all.min.css)
23:48:47	603/603	---M-Z	200	added ('OK')	image/svg+xml	etag:%2225b-678b20ea-ad9b5a985d1169f8;gz%22	https://www.SwiftEdgeCapita.com/assets/images/banner/home5/bg.svg	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/banner/home5/bg.svg	(from https://www.SwiftEdgeCapita.com/assets/css/style.css)
23:48:47	87578/87578	---M--	200	added ('OK')	image/png	etag:%221561a-678b20ea-160ce2b8ccb2a5c8;;;%22	https://www.SwiftEdgeCapita.com/assets/images/header/1.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/header/1.png	(from https://www.SwiftEdgeCapita.com/about)
23:48:48	12783/12783	---M--	200	added ('OK')	image/png	etag:%2231ef-678b20ea-83f496d3c2ed611;;;%22	https://www.SwiftEdgeCapita.com/assets/images/header/2.png	C:/webby/sage1/www.SwiftEdgeCapita.com/assets/images/header/2.png	(from https://www.SwiftEdgeCapita.com/about)
23:48:48	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:48%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/about)
23:48:48	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:49%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/about)
23:48:48	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:49%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/buy-crypto)
23:48:49	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:49%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/buy-crypto)
23:48:49	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:49%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/copy-trading)
23:48:49	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:50%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/copy-trading)
23:48:50	13354/13354	---MCZ	200	added ('OK')	text/javascript	etag:%22c9e18b76bc52c50bac4466a9a4c7df33%22	https://s3.tradingview.com/external-embedding/embed-widget-screener.js	C:/webby/sage1/s3.tradingview.com/external-embedding/embed-widget-screener.js	(from https://www.SwiftEdgeCapita.com/markets?market=forex)
23:48:50	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:51%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/markets?market=forex)
23:48:50	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:51%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/markets?market=forex)
23:48:51	13551/13551	---MCZ	200	added ('OK')	text/javascript	etag:%22040a6bc79e67d61e09ee03730dd9560f%22	https://s3.tradingview.com/external-embedding/embed-widget-market-overview.js	C:/webby/sage1/s3.tradingview.com/external-embedding/embed-widget-market-overview.js	(from https://www.SwiftEdgeCapita.com/markets?market=index)
23:48:51	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:52%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/markets?market=index)
23:48:52	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:52%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/markets?market=index)
23:48:52	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:53%20GMT	https://www.SwiftEdgeCapita.com/index-2.html	C:/webby/sage1/www.SwiftEdgeCapita.com/index-2.html	(from https://www.SwiftEdgeCapita.com/markets?market=crypto)
23:48:53	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:53%20GMT	https://www.SwiftEdgeCapita.com/%e2%80%9chttps://SwiftEdgeCapita.com%e2%80%9d	C:/webby/sage1/www.SwiftEdgeCapita.com/%e2%80%9chttps_/SwiftEdgeCapita.com%e2%80%9d	(from https://www.SwiftEdgeCapita.com/markets?market=crypto)
23:48:53	41180/41180	---M--	200	added ('OK')	image/png	etag:%22a0dc-678b20ea-957947325f12c88d;;;%22	https://www.SwiftEdgeCapita.com/license/storage/app/public/photos/bOozMCUYnEEWij3fvWoXRNrU4NN7bLVYzhNvdw1m.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/storage/app/public/photos/bOozMCUYnEEWij3fvWoXRNrU4NN7bLVYzhNvdw1m.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:54	9413/9413	---M--	200	added ('OK')	image/png	etag:%2224c5-678b20ea-ce751f0e1727a0ad;;;%22	https://www.SwiftEdgeCapita.com/license/storage/app/public/photos/6Ht6fEx1G7l1T8nwPXalso3kh0bNsRekq53e2aAs.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/storage/app/public/photos/6Ht6fEx1G7l1T8nwPXalso3kh0bNsRekq53e2aAs.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:54	110116/110116	---M--	200	added ('OK')	application/font-woff	etag:%221ae24-678b20ea-a1693a38e28aa3bf;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/blacker-display-bold.woff	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/blacker-display-bold.woff	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:55	239468/239468	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223a76c-678b20ea-df02cec44f66d94b;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/tt-norms-bold.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/tt-norms-bold.ttf	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:55	241064/241064	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223ada8-678b20ea-ad41f9e15d1dbf81;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/tt-norms-medium.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/tt-norms-medium.ttf	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:56	220332/220332	---M-Z	200	added ('OK')	text/css	etag:%2235cac-678b20ea-1b97e88bc82225fa;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/build/main.1e8dd4319d445a1be5fb.css	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/build/main.1e8dd4319d445a1be5fb.css	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:56	1110/1110	---M-Z	200	added ('OK')	text/css	etag:%22456-678b20ea-3cf878d3d56d8dd0;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/slide.css	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/slide.css	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:56	242164/242164	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223b1f4-678b20ea-e9db08aa418b029d;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/tt-norms-regular.ttf	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/assets/build/fonts/tt-norms-regular.ttf	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:56	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:57%20GMT	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/license/storage/images/ba79788cbc-1631610940/laurel-wreath.svg	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/license/storage/images/ba79788cbc-1631610940/laurel-wreath.svg	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:56	771/771	---M--	302	error ('Found')	text/html	date:Fri,%2024%20Jan%202025%2022:48:57%20GMT	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/license/storage/images/2bad285c73-1632402823/logo-armanino-dark-extra-space-bottom.svg	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/license/storage/images/2bad285c73-1632402823/logo-armanino-dark-extra-space-bottom.svg	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:57	22351/22351	---M--	200	added ('OK')	image/png	etag:%22574f-678b20ea-5e921feeda352356;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2ffe9a0852-1631610934/logo-financial-crimes-enforcement-network.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2ffe9a0852-1631610934/logo-financial-crimes-enforcement-network.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:57	23509/23509	---M--	200	added ('OK')	image/png	etag:%225bd5-678b20ea-d875a1a426601554;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/d3eab92c57-1631610933/logo-alabama.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/d3eab92c57-1631610933/logo-alabama.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:57	11638/11638	---M--	200	added ('OK')	image/png	etag:%222d76-678b20ea-838a41d33661d17a;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/1a399c1e18-1631610933/logo-arizona.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/1a399c1e18-1631610933/logo-arizona.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:57	364556/364556	---M--	200	added ('OK')	image/png	etag:%225900c-678b20ea-34c19f1b12fad87e;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/a852684edf-1640002028/logo-alabama-security-commission.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/a852684edf-1640002028/logo-alabama-security-commission.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:58	19318/19318	---M--	200	added ('OK')	image/png	etag:%224b76-678b20ea-d166d50d179726b6;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/97d0db25a4-1635780273/logo-arkansas.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/97d0db25a4-1635780273/logo-arkansas.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:58	7238/7238	---M--	200	added ('OK')	image/png	etag:%221c46-678b20ea-e4bc230c21ac79fe;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/fd30768a3e-1631610934/logo-dfpi.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/fd30768a3e-1631610934/logo-dfpi.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:58	6909/6909	---M--	200	added ('OK')	image/png	etag:%221afd-678b20ea-e2e185e7be393250;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2e873eb81e-1631610934/logo-dc-gov.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2e873eb81e-1631610934/logo-dc-gov.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:59	103613/103613	---M--	200	added ('OK')	image/png	etag:%22194bd-678b20ea-6b7aef638aa267d8;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2fd83bdd55-1631610934/logo-delaware.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2fd83bdd55-1631610934/logo-delaware.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:59	18412/18412	---M--	200	added ('OK')	image/png	etag:%2247ec-678b20ea-f2ad424e93a21422;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/1ad6784f33-1635420912/logo-georgia.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/1ad6784f33-1635420912/logo-georgia.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:59	6668/6668	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a0c-678b20ea-a96b37748ca7f6d;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/198f2e720b-1631610934/logo-idaho.svg	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/198f2e720b-1631610934/logo-idaho.svg	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:59	6846/6846	---M--	200	added ('OK')	image/png	etag:%221abe-678b20ea-7836baba17d6ac6;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/6ff72add4c-1631610934/logo-idfpr.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/6ff72add4c-1631610934/logo-idfpr.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:48:59	2169/2169	---M--	200	added ('OK')	image/png	etag:%22879-678b20ea-fa9d2e8dce1ae125;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2c24331e94-1643022982/logo-idob.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2c24331e94-1643022982/logo-idob.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:00	17177/17177	---M--	200	added ('OK')	image/png	etag:%224319-678b20ea-74298f4b48154ba;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/8b0d2525c6-1631610934/logo-kansas.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/8b0d2525c6-1631610934/logo-kansas.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:00	2411/2411	---M--	200	added ('OK')	image/png	etag:%2296b-678b20ea-64901f58ef3d1729;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/5e23fa330b-1636552997/logo-maryland-gov.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/5e23fa330b-1636552997/logo-maryland-gov.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:00	5170/5170	---M--	200	added ('OK')	image/png	etag:%221432-678b20ea-14899dc10f7d4b0;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2d89b253cc-1631610934/logo-department-of-commerce.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/2d89b253cc-1631610934/logo-department-of-commerce.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:00	3660/3660	---M--	200	added ('OK')	image/png	etag:%22e4c-678b20ea-3a3bd60800e25a74;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/08eaba8c17-1631610934/logo-mississippi.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/08eaba8c17-1631610934/logo-mississippi.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:01	15427/15427	---M--	200	added ('OK')	image/png	etag:%223c43-678b20ea-693f90890818f6d8;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/df41921a98-1631610934/logo-missouri-df.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/df41921a98-1631610934/logo-missouri-df.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:01	15522/15522	---M--	200	added ('OK')	image/jpeg	etag:%223ca2-678b20ea-6b3c2a27c790f7de;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/141602dddc-1634547676/mda240x240.jpg	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/141602dddc-1634547676/mda240x240.jpg	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:01	19344/19344	---M--	200	added ('OK')	image/png	etag:%224b90-678b20ea-722dd36de6b8c90a;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/5442145972-1631610934/logo-new-hampshire-bd.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/5442145972-1631610934/logo-new-hampshire-bd.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:01	38345/38345	---M--	200	added ('OK')	image/png	etag:%2295c9-678b20ea-f2642b27b1b0187c;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/93c0ae12eb-1641563536/logo-north-dakota.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/93c0ae12eb-1641563536/logo-north-dakota.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:02	271594/271594	---M-Z	200	added ('OK')	image/svg+xml	etag:%22424ea-678b20ea-e5bf08851226c029;gz%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/ff662b408d-1631610934/logo-oregon.svg	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/ff662b408d-1631610934/logo-oregon.svg	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:02	16582/16582	---M--	200	added ('OK')	image/png	etag:%2240c6-678b20ea-c2c84d8ef2696c72;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/60d32c0875-1636023089/logo-pennsylvania.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/60d32c0875-1636023089/logo-pennsylvania.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:02	14789/14789	---M--	200	added ('OK')	image/png	etag:%2239c5-678b20ea-9e045b1fb2876ff0;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/7051e35de6-1637682840/logo-dlrl.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/7051e35de6-1637682840/logo-dlrl.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:02	1821/1821	---M--	200	added ('OK')	image/png	etag:%2271d-678b20ea-87a41b5249bf98e7;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/b54b720bcf-1631610934/logo-dfi.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/b54b720bcf-1631610934/logo-dfi.png	(from https://www.SwiftEdgeCapita.com/licenses)
23:49:03	7276/7276	---M--	200	added ('OK')	image/png	etag:%221c6c-678b20ea-b605e92293c19f2c;;;%22	https://www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/3befe6664f-1646222458/logo-wvgov.png	C:/webby/sage1/www.SwiftEdgeCapita.com/license/temp/custom/media/pages/licenses-and-registrations/3befe6664f-1646222458/logo-wvgov.png	(from https://www.SwiftEdgeCapita.com/licenses)
